GENE_SYMBOL,ctrl,ctrl,ctrl,mod,mod,mod
ST3GAL5-AS1,6.161412354,6.083805692,6.164576255,6.148657852,6.032273723,5.858247127
ST3GAL5-AS1,6.090475095,6.627596198,6.164576255,6.148657852,5.984051854,5.858247127
FAR2P1,5.865830106,5.86801962,5.999661492,5.963523321,5.868231332,6.057186885
ZNF112,13.79461306,13.50874688,12.26176816,11.9729949,13.95188305,13.67791206
ERICH2,5.979812705,5.937125414,5.863283267,5.906254625,5.896738564,5.942095193
SCHLAP1,5.766122318,5.880002909,5.838429243,5.776536767,5.753876715,5.808954773
MIR7515HG,5.792539224,5.926049911,5.910578133,5.906254625,5.839941257,5.742836117
COX7A2L,5.930956582,5.856327349,5.863283267,5.892581487,5.868231332,5.826203158
ANKRD36,8.058142438,8.052975453,8.011119325,7.708192061,7.771541248,7.252563927
FLJ42351,7.633591978,7.819681772,8.064731138,7.901345237,7.407030862,7.788214841
MLK7-AS1,5.830845335,6.083805692,5.78814491,5.948517069,5.868231332,5.761114825
FLJ43879,5.998694851,5.903158455,6.944849906,6.035419353,6.015422684,6.01656921
MYCNUT,5.990354894,5.947649111,6.041940375,6.091805284,5.999274913,5.959157076
DNAJC27-AS1,5.920616216,5.968008097,5.968205635,5.906254625,5.924896962,6.057186885
YIPF4,8.284414252,8.041795941,8.078291807,8.422398149,8.089450402,8.861164422
STON1-GTF2A1L,5.920616216,5.808807715,5.773148969,5.948517069,5.825803519,5.774956783
NUP35,5.806526395,5.795881849,5.813432792,5.761190782,5.839941257,5.826203158
MIR7515HG,5.961408004,5.977851966,5.999661492,6.078966267,6.145487923,6.204920131
ASXL2,7.348873422,7.374387334,7.606500283,7.448670788,7.434062112,7.788214841
FLJ42351,6.445771379,6.749371247,6.969957763,6.704466694,6.624382719,6.465029678
FLJ42351,6.036612896,6.090837995,6.205367084,6.119815308,6.047061249,5.996630517
PRKAR2A-AS1,6.886001168,6.99220986,7.086909443,7.360734103,6.91599014,6.619339422
NAALADL2,5.930956582,5.880002909,5.863283267,5.820233401,5.896738564,5.826203158
NAALADL2,5.865830106,5.880002909,5.863283267,5.892581487,5.868231332,5.840552812
BSN-AS2,5.830845335,5.937125414,5.910578133,5.86384962,5.854262531,5.808954773
PRKAR2A-AS1,16.68563363,16.27561149,14.20422435,13.85592874,16.89332712,15.92119904
TM4SF1-AS1,5.9419611,5.832980089,5.838429243,5.892581487,5.896738564,5.924218326
SEMA3B-AS1,6.036612896,5.947649111,5.850981204,5.776536767,5.896738564,5.924218326
TMEM212-AS1,6.054150446,6.007179145,5.910578133,5.948517069,6.032273723,5.826203158
SUCLG2-AS1,6.009676349,5.832980089,5.910578133,5.820233401,6.015422684,5.996630517
NAALADL2,5.806526395,5.903158455,5.887437872,5.83561703,5.825803519,5.728528108
P3H2-AS1,5.877025172,5.808807715,5.910578133,5.963523321,5.868231332,5.826203158
PDCD6,7.708950736,7.734927213,7.938315113,7.943247308,7.98090247,7.623458149
ITPR1-AS1,5.898674442,5.98821365,5.934162273,5.992622443,5.896738564,5.959157076
VGLL4,5.85468998,5.903158455,5.887437872,5.79097668,5.868231332,5.891332024
MTRNR2L2,16.79422553,16.61848271,16.54002175,16.60291322,16.9734901,17.03710744
THPO,6.082285609,6.153327337,6.07795982,6.107313924,6.064226621,6.078142863
FLJ36777,5.841882949,5.86801962,5.813432792,5.83561703,5.868231332,5.808954773
HTT-AS,5.817166127,6.090837995,5.887437872,6.091805284,5.939881055,5.891332024
FLJ36777,6.017523953,5.98821365,6.114113827,5.976870596,5.984051854,6.057186885
FAM90A1,5.920616216,5.947649111,5.934162273,5.892581487,5.868231332,5.826203158
STIM2,7.288470488,7.606500283,8.067983518,7.377885876,8.030418768,6.984792596
IL21-AS1,5.806526395,5.808807715,5.934162273,5.746717725,5.896738564,5.696199317
UCHL1-AS1,5.910166928,5.947649111,6.020955803,6.035419353,5.839941257,5.840552812
MGC39584,6.017523953,6.058919128,6.041940375,6.064226621,6.015422684,5.978113552
FLJ36777,7.328963239,7.263792179,6.963399635,7.017197986,7.394199176,7.736773872
MIR143HG,5.9419611,5.914957042,5.838429243,5.920343993,5.896738564,5.858247127
LUCAT1,9.774616452,8.945149036,9.436710024,9.669508944,9.699353051,10.47210983
CTD-2194D22.4,5.766122318,5.808807715,5.7994388,5.806894594,5.812112834,5.826203158
GDNF-AS1,5.961408004,5.903158455,6.032525626,6.091805284,5.825803519,5.907765895
PART1,5.830845335,5.937125414,5.934162273,5.86384962,5.924896962,5.891332024
HNRNPH1,5.898674442,5.856327349,5.887437872,5.877936662,5.825803519,5.959157076
SCAMP1-AS1,5.979812705,6.049739337,6.333155083,6.292610591,5.939881055,5.978113552
CDC42SE2,6.017523953,6.122716776,6.22891458,5.948517069,6.113459092,6.036675687
P4HA2-AS1,5.951450902,5.926049911,5.934162273,5.920343993,5.999274913,5.996630517
SMAD5,5.979812705,5.997017804,5.945911629,5.948517069,6.080398479,6.378127354
MIR143HG,5.85468998,5.700704689,5.887437872,5.83561703,5.825803519,5.793579982
HNRNPH1,5.806526395,5.880002909,5.910578133,5.83561703,5.782913898,5.891332024
RASGRF2-AS1,6.054150446,6.083805692,6.139828743,5.877936662,6.145487923,5.942095193
LUCAT1,10.40064845,9.449394792,10.23546635,10.15119324,10.59760498,11.84551049
GDNF-AS1,5.898674442,5.808807715,5.874989772,5.906254625,5.782913898,5.826203158
TMEM161B-AS1,5.930956582,5.937125414,5.956238888,5.976870596,5.868231332,5.891332024
ZDHHC11,6.445771379,6.580263727,6.433901087,6.65615902,6.799780976,6.394707409
LUCAT1,9.653030552,8.831938252,9.396933431,9.537028348,9.771910307,10.70131821
LUCAT1,9.254665876,8.327311974,9.076951042,9.07498431,8.928808046,9.973027956
MLLT4-AS1,5.85468998,5.914957042,5.934162273,5.920343993,5.812112834,6.057186885
OSTM1-AS1,5.971165449,5.81994156,5.887437872,5.820233401,5.896738564,5.891332024
KIF25-AS1,6.054150446,6.04231569,5.898674442,6.006922777,6.113459092,6.01656921
HCG14,8.718525486,8.368945966,7.371303575,7.388761383,8.604587589,8.314214141
MUC22,6.135085967,6.049739337,5.999661492,6.177333808,6.20321485,6.036675687
HCG27,8.452744203,8.091212378,8.742167407,8.133571522,8.455195038,9.131844064
CLVS2,5.806526395,5.808807715,5.978244327,5.920343993,5.896738564,5.996630517
NQO2,7.174490448,6.567412665,6.870760826,7.201164595,6.890802589,8.051181664
MLLT4-AS1,5.723935248,5.856327349,5.838429243,5.714446465,5.854262531,5.826203158
FOXCUT,7.665422106,7.305182189,6.940091048,6.810286823,7.531888148,7.654385308
GMDS-AS1,5.971165449,6.138015448,6.087386751,6.492940193,6.311728585,6.24576971
GMDS-AS1,6.12561242,6.058919128,6.041940375,6.255028288,6.047061249,6.078142863
BTN2A1,8.105418347,7.890815706,7.930716132,7.765492025,7.847750797,8.309700395
BTN2A1,8.546847561,8.319397873,8.160804172,8.153063315,8.013210911,8.833863638
FLJ34503,5.841882949,5.892165119,5.887437872,5.86384962,5.868231332,6.204920131
RPS6KA2-AS1,5.971165449,6.025139231,6.020955803,5.83561703,5.868231332,5.959157076
PSORS1C3,6.608502797,6.007179145,5.934162273,6.091805284,5.839941257,6.01656921
DKFZp451B082,5.779991393,5.856327349,5.733494189,5.934802557,5.825803519,5.959157076
RAB44,6.536396866,6.580263727,6.544765538,6.524647815,6.416393162,6.535775029
MEOX2-AS1,5.920616216,5.856327349,5.78814491,5.906254625,5.896738564,5.858247127
ZNRF2,6.054150446,6.090837995,6.180803981,6.280306529,6.218490296,6.324643203
FLJ44511,7.299567693,5.856327349,5.887437872,6.091805284,5.868231332,5.996630517
MEOX2-AS1,5.898674442,5.968008097,5.887437872,5.806894594,5.896738564,5.924218326
GHRHR,5.990354894,5.968008097,5.956238888,5.992622443,6.20321485,6.099279859
FLJ40288,5.817166127,5.808807715,5.863283267,5.86384962,5.924896962,5.858247127
PAXIP1-AS1,6.52014135,6.615371934,6.597690561,6.280306529,6.402792562,6.163311527
FAM157C,9.126437107,8.532453277,8.378000555,9.033137776,9.212692621,10.22711993
TWIST1,5.920616216,5.892165119,6.07795982,5.806894594,5.868231332,5.891332024
KMT2E-AS1,8.295011166,8.004497295,8.830512896,8.901511218,8.526144227,8.982901884
TWIST1,5.841882949,5.844109082,5.813432792,5.83561703,5.796401118,5.924218326
KMT2E-AS1,6.248076373,6.153327337,6.131121709,6.280306529,6.285335884,6.359799489
CCAT1,5.920616216,5.880002909,5.874989772,5.892581487,5.984051854,6.01656921
XKR9,5.841882949,5.86801962,5.813432792,5.86384962,5.868231332,5.996630517
NCRNA00249,6.61652762,6.567412665,6.447661595,6.81982307,6.799780976,6.766585499
NCRNA00249,5.910166928,5.832980089,5.934162273,5.79097668,5.95378038,6.119222454
NCRNA00250,5.979812705,6.058919128,6.050299239,6.035419353,6.015422684,5.996630517
PPP1R42,6.045439524,5.937125414,5.921976559,5.948517069,6.015422684,6.359799489
TMEM71,10.50728141,9.873350705,10.43003654,8.470987024,10.10000802,9.609087665
NCRNA00249,6.349574798,6.23368786,6.164576255,6.177333808,6.547456209,6.306478114
PVT1,7.572039578,7.929566908,8.132778709,7.102920373,7.804347612,7.319265536
